layer_index,layer_offset,position,train_auc,train_auc_within_relevant,train_auc_within_false,train_auc_policy_neutral,train_auc_policy_context,train_auc_policy_parametric,train_robust_auc,validation_auc,validation_auc_within_relevant,validation_auc_within_false,validation_auc_policy_neutral,validation_auc_policy_context,validation_auc_policy_parametric,validation_robust_auc
14,14,prompt_end,0.8342606049040188,0.5027818147120565,1.0,0.8373629277315365,0.8325186065970847,0.835909631391201,0.5027818147120565,0.8336625514403293,0.5009876543209877,1.0,0.837037037037037,0.8296296296296297,0.8333333333333334,0.5009876543209877
14,14,assistant_start,0.8291422615639816,0.4874267846919452,1.0,0.8285991104064826,0.8269256176509446,0.8186902717223763,0.4874267846919452,0.8088477366255145,0.47259259259259256,0.9790123456790123,0.8066666666666668,0.8148148148148149,0.8133333333333335,0.47259259259259256
15,15,claim_answer_end,0.5309278098285893,0.5350405895392023,0.5208746201611838,0.5313119302417757,0.5305192231470471,0.5306953802792092,0.5208746201611838,0.5294238683127572,0.5443209876543209,0.4996296296296296,0.5303703703703703,0.5292592592592592,0.5281481481481481,0.4996296296296296
15,15,claim_end,0.7191786184387585,0.8310212709737085,0.49757783943277406,0.7187431188620249,0.7187871581450653,0.7190954331263487,0.49757783943277406,0.6151440329218106,0.6717283950617284,0.5019753086419753,0.6151851851851852,0.6085185185185187,0.6222222222222222,0.5019753086419753
15,15,context_end,0.6257223665732055,0.681816180032589,0.5155458669132866,0.6244550138723741,0.6260404280618311,0.6270092922887216,0.5155458669132866,0.5710288065843621,0.6049382716049383,0.5032098765432098,0.5751851851851852,0.5677777777777778,0.5688888888888889,0.5032098765432098
15,15,query_subject_end,0.7708538238330814,0.31256147149924396,1.0,0.7612190073545604,0.7757519707579161,0.772845378077245,0.31256147149924396,0.7548971193415639,0.26469135802469135,1.0,0.75,0.7492592592592593,0.7618518518518519,0.26469135802469135
15,15,question_end,0.8031346183017475,0.4094038549052421,1.0,0.794953098163562,0.8049940546967896,0.7934557625401859,0.4094038549052421,0.7866255144032922,0.3598765432098766,1.0,0.7807407407407407,0.7851851851851852,0.7922222222222222,0.3598765432098766
15,15,prompt_end,0.8271507073198182,0.48145212195945447,1.0,0.8281146782930374,0.8260448319901352,0.819218743118862,0.48145212195945447,0.8250617283950618,0.47530864197530864,1.0,0.8340740740740742,0.8200000000000001,0.8111111111111111,0.47530864197530864
15,15,assistant_start,0.8147414160097475,0.456305691343345,0.9948620836452782,0.8038049940546967,0.7961861980886951,0.7944686660501167,0.456305691343345,0.8086831275720164,0.44938271604938274,0.9867901234567901,0.7985185185185186,0.8040740740740742,0.8003703703703704,0.44938271604938274
16,16,claim_answer_end,0.5298464007672622,0.533954287224204,0.519685559519091,0.5303871052979258,0.5301669088827233,0.5293301625049545,0.519685559519091,0.5377777777777778,0.55679012345679,0.4997530864197531,0.5359259259259259,0.5385185185185186,0.5377777777777778,0.4997530864197531
16,16,claim_end,0.7221928627001952,0.8313148661939783,0.5039341759516155,0.7216937508257365,0.7231470471660721,0.7222662615052626,0.5039341759516155,0.624320987654321,0.6854320987654321,0.5020987654320989,0.6237037037037036,0.6240740740740741,0.6244444444444444,0.5020987654320989
16,16,context_end,0.6909200784877889,0.7815211168362178,0.5125511956665345,0.6911745276786894,0.6929360990003082,0.6876513850354515,0.5125511956665345,0.6076543209876543,0.661358024691358,0.500246913580247,0.6137037037037038,0.6088888888888889,0.605925925925926,0.500246913580247
16,16,query_subject_end,0.8148246013221572,0.4444738039664714,1.0,0.811291672171577,0.8199233716475096,0.8126568899458317,0.4444738039664714,0.7809465020576132,0.34283950617283954,1.0,0.7837037037037038,0.7718518518518519,0.7825925925925926,0.34283950617283954
16,16,question_end,0.7992102288574743,0.39763068657242256,1.0,0.7845157880829701,0.7963183159378167,0.7873783414806007,0.39763068657242256,0.7884362139917696,0.36530864197530866,1.0,0.7777777777777778,0.7837037037037038,0.7792592592592593,0.36530864197530866
16,16,prompt_end,0.8139756218102103,0.4420149439967117,0.999911921433919,0.783767120271282,0.8027700709032457,0.7957458052582904,0.4420149439967117,0.8076543209876543,0.43925925925925924,0.9934567901234568,0.7955555555555557,0.7962962962962963,0.8,0.43925925925925924
16,16,assistant_start,0.8084535850423021,0.42870774063798245,0.9985173441376375,0.7724049852468402,0.7764125600035232,0.7692341568679262,0.42870774063798245,0.8136213991769548,0.4408641975308642,1.0,0.7962962962962963,0.8044444444444445,0.807037037037037,0.4408641975308642
17,17,claim_answer_end,0.5295283392786365,0.5336460122429206,0.5198176773682125,0.5304751838640067,0.5293742017879949,0.5292861232219139,0.5198176773682125,0.5467489711934157,0.5703703703703704,0.4995061728395061,0.5474074074074073,0.5455555555555556,0.5466666666666666,0.4995061728395061
17,17,claim_end,0.7212680377563453,0.8269990164560121,0.5096592827468769,0.7213854758444533,0.7217818293918176,0.7207248865988461,0.5096592827468769,0.6548148148148148,0.731358024691358,0.5017283950617284,0.6555555555555557,0.6548148148148148,0.6540740740740741,0.5017283950617284
17,17,context_end,0.6992532894897804,0.7930447292318081,0.5125365159055211,0.6996741093055006,0.7009952877967147,0.698132734399084,0.5125365159055211,0.640329218106996,0.7098765432098766,0.5012345679012347,0.6485185185185186,0.6355555555555557,0.6362962962962964,0.5012345679012347
17,17,query_subject_end,0.8516022959146227,0.5548068877438674,1.0,0.8479763949442904,0.8626855154798081,0.8491214163033426,0.5548068877438674,0.7951440329218107,0.3854320987654321,1.0,0.7970370370370371,0.7951851851851852,0.7940740740740742,0.3854320987654321
17,17,question_end,0.7959513219124794,0.3878539657374378,1.0,0.7725371030959617,0.7849561809133748,0.7772052670982517,0.3878539657374378,0.800246913580247,0.40074074074074073,1.0,0.7825925925925927,0.7929629629629631,0.7903703703703704,0.40074074074074073
17,17,prompt_end,0.8168748746103747,0.45197516184436515,0.9990311357731096,0.7899766591799886,0.8091777865856344,0.8025718941295636,0.45197516184436515,0.7874897119341564,0.4745679012345679,0.9441975308641977,0.8022222222222223,0.8170370370370371,0.8044444444444445,0.4745679012345679
17,17,assistant_start,0.7968516805879734,0.3912596702925676,0.9995742869306088,0.763332892940503,0.7643017571673933,0.7606024573919936,0.3912596702925676,0.8021399176954733,0.41481481481481486,0.9951851851851852,0.7925925925925926,0.7896296296296297,0.798888888888889,0.41481481481481486
18,18,claim_answer_end,0.5297044964107984,0.534013006268258,0.5209626987272646,0.529946712467521,0.5298145946183996,0.529374201787995,0.5209626987272646,0.5836213991769548,0.6251851851851852,0.500493827160494,0.5833333333333333,0.584074074074074,0.5837037037037037,0.500493827160494
18,18,claim_end,0.747256108003895,0.8677353532684488,0.5061214603426255,0.7464438278944818,0.7479852028008984,0.747016338574008,0.5061214603426255,0.688971193415638,0.7827160493827161,0.5014814814814814,0.6825925925925926,0.6918518518518519,0.6918518518518518,0.5014814814814814
18,18,context_end,0.7078800957120419,0.8051261725459109,0.5123750385343726,0.7090544765931212,0.7080415730831902,0.7071607874223809,0.5123750385343726,0.6841152263374486,0.7755555555555556,0.5012345679012346,0.6825925925925926,0.6862962962962964,0.6837037037037037,0.5012345679012346
18,18,query_subject_end,0.8013534739654439,0.4040604218963315,1.0,0.794116351785793,0.8078125688113799,0.7952613731448452,0.4040604218963315,0.7966255144032923,0.3898765432098766,1.0,0.7922222222222223,0.7914814814814816,0.7974074074074075,0.3898765432098766
18,18,question_end,0.7963525687135147,0.3890577061405441,1.0,0.7731536530585282,0.781433038270137,0.7707314924913022,0.3890577061405441,0.8062139917695474,0.418641975308642,1.0,0.7940740740740742,0.8,0.8018518518518519,0.418641975308642
18,18,prompt_end,0.8071470863121015,0.4214412589363045,1.0,0.7799357026467609,0.8028361298278065,0.796450433786938,0.4214412589363045,0.8159670781893005,0.44790123456790126,1.0,0.7874074074074074,0.794814814814815,0.7992592592592593,0.44790123456790126
18,18,assistant_start,0.7903094004296277,0.3712658357921933,0.9997210845407437,0.7518826793499802,0.7526753864447087,0.7516624829347779,0.3712658357921933,0.8006995884773662,0.4020987654320988,1.0,0.7948148148148149,0.7792592592592593,0.7862962962962964,0.4020987654320988
19,19,claim_answer_end,0.5291711317606417,0.5329487235947798,0.521270973708548,0.5292420839388734,0.5292861232219139,0.5290218875236712,0.521270973708548,0.5769958847736627,0.6153086419753087,0.5003703703703704,0.5770370370370371,0.5766666666666668,0.577037037037037,0.5003703703703704
19,19,claim_end,0.7839995498206622,0.9232835689434975,0.5054315115749914,0.7830845113841547,0.7848020434227331,0.7838772184788831,0.5054315115749914,0.7412345679012347,0.8620987654320988,0.4995061728395062,0.7407407407407408,0.74,0.7414814814814815,0.4995061728395062
19,19,context_end,0.7151367909063773,0.8151818088401521,0.5128741504088313,0.716144801162637,0.716232879728718,0.7141630334258158,0.5128741504088313,0.7278600823045267,0.841358024691358,0.5008641975308642,0.7285185185185186,0.7296296296296296,0.725925925925926,0.5008641975308642
19,19,query_subject_end,0.8688314420907894,0.6064943262723682,1.0,0.865944422424803,0.8987096490069142,0.8512353018892853,0.6064943262723682,0.7756378600823046,0.3269135802469136,1.0,0.7696296296296297,0.7681481481481481,0.7811111111111112,0.3269135802469136
19,19,question_end,0.7985202800898402,0.39556084026952043,1.0,0.7885674021226935,0.7827542167613512,0.7718324745673141,0.39556084026952043,0.807037037037037,0.4211111111111111,1.0,0.7962962962962963,0.7996296296296297,0.8055555555555556,0.4211111111111111
19,19,prompt_end,0.8090309889754995,0.42709296692649845,1.0,0.7811688025718941,0.7976835337120712,0.7919143876337694,0.42709296692649845,0.8135802469135803,0.4407407407407407,1.0,0.7907407407407407,0.8003703703703704,0.8011111111111112,0.4407407407407407
19,19,assistant_start,0.8033548147169498,0.41050483698125395,0.9997064047797302,0.7547892720306514,0.762584225128815,0.7562866076540274,0.41050483698125395,0.8051028806584362,0.41530864197530865,1.0,0.7922222222222223,0.7974074074074075,0.7940740740740742,0.41530864197530865
20,20,claim_answer_end,0.5287258456765658,0.5318477415187681,0.5208746201611838,0.5286695732593474,0.528449376844145,0.5287136125423878,0.5208746201611838,0.578724279835391,0.6176543209876543,0.5008641975308642,0.5792592592592594,0.5800000000000001,0.5777777777777777,0.5008641975308642
20,20,claim_end,0.8147389693829118,0.9709781124763289,0.5021432451079696,0.8147047166072136,0.814836834456335,0.8145285594750518,0.5021432451079696,0.7524279835390947,0.8790123456790124,0.49925925925925924,0.7537037037037038,0.75,0.7555555555555555,0.49925925925925924
20,20,context_end,0.7179504117672965,0.8203197251948737,0.5122576004462647,0.7180384903333773,0.7184348438807416,0.7169375082573656,0.5122576004462647,0.7743209876543209,0.9109876543209876,0.5009876543209877,0.7766666666666667,0.7740740740740741,0.7718518518518518,0.5009876543209877
20,20,query_subject_end,0.8634782225745364,0.5904346677236094,1.0,0.8579292729114371,0.9036860879904876,0.841326463205179,0.5904346677236094,0.7838683127572017,0.35172839506172837,1.0,0.7751851851851852,0.772962962962963,0.7870370370370371,0.35172839506172837
20,20,question_end,0.8229082563869194,0.468724769160758,1.0,0.8359536706742414,0.8396529704496412,0.7894041485004625,0.468724769160758,0.8009053497942388,0.402716049382716,1.0,0.788888888888889,0.7940740740740742,0.7962962962962963,0.402716049382716
20,20,prompt_end,0.8209949942014945,0.46298498260448323,1.0,0.8093099044347558,0.8055665653763158,0.7975514158629498,0.46298498260448323,0.8218518518518518,0.4666666666666666,1.0,0.802962962962963,0.8059259259259259,0.8040740740740742,0.4666666666666666
20,20,assistant_start,0.8020189564647221,0.4083762716342978,0.999251332188312,0.746069493988638,0.7606464966750341,0.7537763685207205,0.4083762716342978,0.798888888888889,0.3966666666666666,1.0,0.7955555555555556,0.7970370370370371,0.8037037037037038,0.3966666666666666
21,21,claim_answer_end,0.5286328738568136,0.5308495177698507,0.5214911701237505,0.5294622803540758,0.5279209054476592,0.5286695732593474,0.5214911701237505,0.555761316872428,0.5834567901234569,0.5003703703703705,0.5574074074074074,0.5581481481481482,0.554074074074074,0.5003703703703705
21,21,claim_end,0.8234636406785965,0.9836320664699579,0.5031267890958735,0.8233804553661866,0.8234685339322675,0.823512573215308,0.5031267890958735,0.7942798353909466,0.9418518518518519,0.4991358024691358,0.7937037037037037,0.7922222222222223,0.7962962962962963,0.4991358024691358
21,21,context_end,0.7580604121098242,0.8796699989724167,0.5142980872271399,0.7583784735984498,0.7584665521645307,0.7571013343902762,0.5142980872271399,0.7971193415637859,0.9451851851851852,0.5009876543209877,0.7977777777777777,0.7962962962962963,0.797037037037037,0.5009876543209877
21,21,query_subject_end,0.8758434746015669,0.6275304238047005,1.0,0.8807416215264017,0.9329281719293611,0.846170784339631,0.6275304238047005,0.7801646090534979,0.34185185185185185,0.9992592592592593,0.7688888888888888,0.7707407407407408,0.7796296296296296,0.34185185185185185
21,21,question_end,0.9186349779558923,0.7559049338676767,1.0,0.9435856784251553,0.9801823226317876,0.913418769542432,0.7559049338676767,0.8194238683127573,0.45827160493827157,1.0,0.8062962962962963,0.8400000000000001,0.8051851851851852,0.45827160493827157
21,21,prompt_end,0.8150007584543192,0.4450022753629571,1.0,0.8036288369225348,0.7990047122032854,0.7863213986876294,0.4450022753629571,0.820082304526749,0.4602469135802469,1.0,0.8029629629629631,0.8222222222222222,0.7992592592592593,0.4602469135802469
21,21,assistant_start,0.8084731580569868,0.4268580907502826,0.9997064047797302,0.7683974104901573,0.7742105958514995,0.7812568811379751,0.4268580907502826,0.8019753086419754,0.4059259259259259,1.0,0.7855555555555556,0.7770370370370371,0.7874074074074074,0.4059259259259259
22,22,claim_answer_end,0.5276199703468828,0.5296164178447175,0.5215352094067909,0.5277447483154974,0.5273043554850928,0.5277007090324569,0.5215352094067909,0.5870370370370371,0.6302469135802469,0.5006172839506173,0.587037037037037,0.587037037037037,0.5866666666666667,0.5006172839506173
22,22,claim_end,0.8275544007476892,0.988960819717855,0.5047415628073575,0.8273880301228695,0.8277843836702338,0.8274320694059101,0.5047415628073575,0.7993415637860082,0.9488888888888889,0.500246913580247,0.7985185185185186,0.798888888888889,0.8,0.500246913580247
22,22,context_end,0.7831579101892221,0.9173529454940474,0.5140044920068703,0.7837010613467212,0.7830845113841546,0.782556039987669,0.5140044920068703,0.8018518518518518,0.9522222222222223,0.5011111111111111,0.8051851851851851,0.7996296296296297,0.8007407407407408,0.5011111111111111
22,22,query_subject_end,0.8663505624795096,0.5990516874385284,1.0,0.8767780860527592,0.9319152684194302,0.8323864887479633,0.5990516874385284,0.7732921810699588,0.32209876543209875,0.9988888888888889,0.7581481481481481,0.7566666666666666,0.7707407407407407,0.32209876543209875
22,22,question_end,0.909533526127528,0.728600578382584,1.0,0.9570616990355396,0.9863478222574537,0.9235037653586999,0.728600578382584,0.8156378600823047,0.4469135802469136,1.0,0.798888888888889,0.8307407407407408,0.8011111111111111,0.4469135802469136
22,22,prompt_end,0.8287165484945906,0.4861496454837716,1.0,0.8268375390848637,0.8288193068216849,0.8037609547716564,0.4861496454837716,0.8207407407407409,0.4622222222222222,1.0,0.8096296296296297,0.8062962962962963,0.7996296296296297,0.4622222222222222
22,22,assistant_start,0.8067213732427103,0.42061919231954903,0.9999266011949325,0.7701589818117762,0.7750473422292685,0.7700268639626547,0.42061919231954903,0.8105761316872429,0.4320987654320988,1.0,0.7822222222222224,0.7848148148148149,0.8070370370370371,0.4320987654320988
23,23,claim_answer_end,0.5267440779397445,0.528764991705935,0.5215352094067909,0.5269520412207689,0.5260272162769191,0.5269080019377284,0.5215352094067909,0.5820987654320988,0.6228395061728395,0.5006172839506173,0.5825925925925926,0.5825925925925926,0.5814814814814815,0.5006172839506173
23,23,claim_end,0.8285428379892642,0.9907077112784602,0.5042130914108718,0.8285770907649623,0.8286211300480029,0.8283128550667195,0.5042130914108718,0.8005349794238683,0.9506172839506173,0.5003703703703705,0.8014814814814815,0.7996296296296297,0.8007407407407408,0.5003703703703705
23,23,context_end,0.8128746397341985,0.9655466009013374,0.5073985995507992,0.8128550667195138,0.8129431452855947,0.812414673889109,0.5073985995507992,0.8074485596707819,0.9606172839506173,0.5011111111111112,0.8085185185185185,0.8074074074074074,0.8066666666666666,0.5011111111111112
23,23,query_subject_end,0.9279076936627473,0.7837230809882415,1.0,0.9674109305500507,0.983397190293742,0.9194521513189766,0.7837230809882415,0.7854732510288066,0.3567901234567901,0.9996296296296296,0.7670370370370371,0.7833333333333334,0.7774074074074074,0.3567901234567901
23,23,question_end,0.9480238595049006,0.8440715785147018,1.0,0.9929537147135246,0.9981503501123001,0.9693486590038314,0.8440715785147018,0.8431687242798355,0.5295061728395062,1.0,0.8451851851851853,0.872962962962963,0.8200000000000001,0.5295061728395062
23,23,prompt_end,0.8408616041064185,0.5225848123192554,1.0,0.8502223983793543,0.8525564803804995,0.8310212709737086,0.5225848123192554,0.8363374485596708,0.5090123456790123,1.0,0.8451851851851853,0.8277777777777777,0.8507407407407407,0.5090123456790123
23,23,assistant_start,0.8098726286069398,0.4304399524375743,0.9998532023898651,0.7809486061566918,0.7804641740432466,0.7603822609767914,0.4304399524375743,0.818559670781893,0.4604938271604938,0.9979012345679013,0.7988888888888889,0.8048148148148149,0.8092592592592593,0.4604938271604938
24,24,claim_answer_end,0.5278401667620851,0.5303504058953921,0.5216232879728718,0.5280970625798213,0.5275685911833355,0.5277447483154974,0.5216232879728718,0.5225925925925926,0.5335802469135803,0.5006172839506173,0.5240740740740741,0.5225925925925926,0.522962962962963,0.5006172839506173
24,24,claim_end,0.8278382094606166,0.9911334243478517,0.5012477796861466,0.8280926586515172,0.8277403443871935,0.8276963051041529,0.5012477796861466,0.7973251028806584,0.9460493827160493,0.4998765432098765,0.7974074074074073,0.7996296296296297,0.7955555555555556,0.4998765432098765
24,24,context_end,0.8181887132210821,0.9759545514599022,0.5025983176993878,0.8180517021182895,0.8184920949486942,0.81809574140133,0.5025983176993878,0.8142798353909466,0.9709876543209875,0.5008641975308642,0.8137037037037036,0.8137037037037036,0.8148148148148149,0.5008641975308642
24,24,query_subject_end,0.9564940816096847,0.8694822448290541,1.0,0.9747654908178096,0.990575593429339,0.9457876425771788,0.8694822448290541,0.7697942386831275,0.3096296296296296,0.999753086419753,0.7544444444444445,0.7792592592592593,0.7655555555555554,0.3096296296296296
24,24,question_end,0.9666133302016511,0.899839990604953,1.0,0.9961685823754789,0.9976218787158145,0.9746774122517285,0.899839990604953,0.7958436213991771,0.3875308641975309,1.0,0.7818518518518519,0.8411111111111111,0.7725925925925926,0.3875308641975309
24,24,prompt_end,0.8354692385607962,0.5064077156823887,1.0,0.8354692385607962,0.8465230986039547,0.8245474963667592,0.5064077156823887,0.8323045267489713,0.4969135802469136,1.0,0.8237037037037038,0.8148148148148149,0.8492592592592593,0.4969135802469136
24,24,assistant_start,0.8101319710515112,0.4307775869408846,0.9999559607169595,0.7871581450653984,0.7807284097414895,0.7581362575417273,0.4307775869408846,0.8227160493827161,0.468641975308642,1.0,0.8033333333333335,0.79,0.8185185185185185,0.468641975308642
25,25,claim_answer_end,0.5272236167995185,0.5299246928260007,0.5215205296457773,0.5270841590698903,0.526775884088607,0.5272162769190117,0.5215205296457773,0.5604526748971194,0.5906172839506174,0.5001234567901235,0.5611111111111111,0.5596296296296296,0.5607407407407408,0.5001234567901235
25,25,claim_end,0.8293844776207042,0.9949208026893323,0.4983118274834486,0.8296340335579336,0.8293257585766504,0.8291496014444885,0.4983118274834486,0.8008641975308641,0.9513580246913581,0.49987654320987657,0.8011111111111111,0.8011111111111111,0.8007407407407408,0.49987654320987657
25,25,context_end,0.8169849728179759,0.9756462764786189,0.49955960716959524,0.8171268771744395,0.8174351521557228,0.8166424450609945,0.49955960716959524,0.8014814814814815,0.9520987654320988,0.500246913580247,0.8011111111111111,0.8022222222222222,0.802962962962963,0.500246913580247
25,25,query_subject_end,0.9640296922632767,0.8920890767898298,1.0,0.9787730655744925,0.9940987360725767,0.9553882062800019,0.8920890767898298,0.7818930041152263,0.3466666666666667,0.9995061728395062,0.7574074074074073,0.8044444444444445,0.777037037037037,0.3466666666666667
25,25,question_end,0.9831231680881569,0.9493695042644705,1.0,0.9972255251684503,0.9972695644514907,0.9860395472761705,0.9493695042644705,0.7959259259259259,0.3877777777777778,1.0,0.7729629629629631,0.8762962962962964,0.7681481481481482,0.3877777777777778
25,25,prompt_end,0.8174865313192703,0.4524595939578103,1.0,0.7969348659003832,0.8133174791914388,0.7866737129519532,0.4524595939578103,0.8133333333333335,0.44,1.0,0.7537037037037038,0.7744444444444445,0.81,0.44
25,25,assistant_start,0.8080670180022803,0.42424509328988125,1.0,0.7940723125027525,0.7864535165367509,0.7630686572422601,0.42424509328988125,0.808641975308642,0.42592592592592593,1.0,0.7703703703703704,0.7407407407407408,0.7951851851851853,0.42592592592592593
26,26,claim_answer_end,0.5266902521493617,0.5286622333788407,0.521270973708548,0.5263354912582023,0.5265997269564451,0.5266878055225261,0.521270973708548,0.5896296296296295,0.634567901234568,0.49975308641975313,0.5911111111111111,0.5903703703703703,0.5888888888888889,0.49975308641975313
26,26,claim_end,0.8298297637047802,0.9965942954448702,0.49630070022460027,0.8297661514070551,0.8298982692561765,0.829766151407055,0.49630070022460027,0.8234156378600823,0.9853086419753087,0.4996296296296296,0.8233333333333334,0.8233333333333334,0.8237037037037037,0.4996296296296296
26,26,context_end,0.8179685168058797,0.9802410416758415,0.4934528265879832,0.8181397806843704,0.818183819967411,0.8176113092878848,0.4934528265879832,0.7852674897119342,0.9280246913580247,0.4997530864197531,0.7859259259259259,0.7862962962962963,0.7829629629629631,0.4997530864197531
26,26,query_subject_end,0.964939837446113,0.8948195123383392,1.0,0.9815035011230018,0.9968732109041265,0.9579865239793897,0.8948195123383392,0.8276543209876543,0.4841975308641975,0.9991358024691358,0.7929629629629629,0.8922222222222222,0.8188888888888888,0.4841975308641975
26,26,question_end,0.9840969255687184,0.9522907767061551,1.0,0.9970934073193288,0.9959483859602765,0.983485268859823,0.9522907767061551,0.8202469135802469,0.4607407407407408,1.0,0.7844444444444445,0.9218518518518519,0.7785185185185186,0.4607407407407408
26,26,prompt_end,0.7974046182528148,0.3922138547584445,1.0,0.7536442506715991,0.7835028845730391,0.7504734222926851,0.3922138547584445,0.8000411522633745,0.40012345679012346,1.0,0.7377777777777779,0.7362962962962963,0.8200000000000001,0.40012345679012346
26,26,assistant_start,0.8157445330123358,0.44723359903700777,1.0,0.7924868983132956,0.799533183599771,0.7680450962258335,0.44723359903700777,0.7856790123456789,0.35827160493827165,0.9988888888888889,0.7140740740740741,0.7185185185185186,0.7344444444444446,0.35827160493827165
27,27,claim_answer_end,0.5263379378850379,0.5284420369636382,0.5207425023120623,0.5263795305412429,0.5267318448055666,0.5262914519751618,0.5207425023120623,0.592716049382716,0.6390123456790124,0.5001234567901235,0.5940740740740741,0.5925925925925926,0.5925925925925927,0.5001234567901235
27,27,claim_end,0.8298591232268072,0.9974897608666932,0.49459784794703543,0.8299863478222574,0.829854229973136,0.8297221121240146,0.49459784794703543,0.807201646090535,0.961358024691358,0.4988888888888889,0.8074074074074074,0.8059259259259259,0.8081481481481481,0.4988888888888889
27,27,context_end,0.8192945885507651,0.9814154225569207,0.4950529205384536,0.8194169198925441,0.8192407627603823,0.8191967234773417,0.4950529205384536,0.8043621399176955,0.9566666666666666,0.4997530864197531,0.8055555555555556,0.8055555555555556,0.802962962962963,0.4997530864197531
27,27,query_subject_end,0.9816258324647809,0.9448774973943425,1.0,0.9885938256925177,0.998414585810543,0.9782886334610473,0.9448774973943425,0.9021399176954733,0.7064197530864198,1.0,0.8911111111111112,0.9551851851851852,0.8981481481481483,0.7064197530864198
27,27,question_end,0.9909328009473339,0.9727984028420017,1.0,0.998414585810543,0.9978861144140573,0.9963887787906813,0.9727984028420017,0.9108230452674897,0.7324691358024692,1.0,0.902962962962963,0.9625925925925927,0.8937037037037037,0.7324691358024692
27,27,prompt_end,0.8038245670693814,0.41147370120814436,1.0,0.7508697758400493,0.7813889989870966,0.732461355529132,0.41147370120814436,0.8316460905349795,0.4949382716049383,1.0,0.8177777777777778,0.832962962962963,0.831851851851852,0.4949382716049383
27,27,assistant_start,0.8816762329775938,0.6450286989327814,1.0,0.9773638085171973,0.9921169683357556,0.9514687100893997,0.6450286989327814,0.8344855967078189,0.5075308641975308,0.9959259259259259,0.8374074074074074,0.8740740740740741,0.8111111111111111,0.5075308641975308
28,28,claim_answer_end,0.5259905168743852,0.5277520881960042,0.520610384462941,0.5258950984277976,0.525939137710838,0.5258510591447572,0.520610384462941,0.6114814814814815,0.6671604938271606,0.5001234567901235,0.6111111111111112,0.6111111111111112,0.6118518518518519,0.5001234567901235
28,28,claim_end,0.8290957756541057,0.9972548846904773,0.4927775575813626,0.8291936407275289,0.8289734443123267,0.8289294050292861,0.4927775575813626,0.8224279835390946,0.9838271604938272,0.49962962962962965,0.822962962962963,0.8211111111111111,0.822962962962963,0.49962962962962965
28,28,context_end,0.8200285766014397,0.9820319725194874,0.496021784765344,0.820253666270313,0.8202096269872727,0.8196371163077465,0.496021784765344,0.7965843621399177,0.9449382716049384,0.49987654320987657,0.797037037037037,0.7962962962962963,0.7962962962962964,0.49987654320987657
28,28,query_subject_end,0.9842779759545515,0.9528339278636543,1.0,0.9924252433170389,0.9986788215087858,0.9755141586294974,0.9528339278636543,0.9046090534979425,0.7138271604938272,1.0,0.9007407407407408,0.9666666666666668,0.902962962962963,0.7138271604938272
28,28,question_end,0.99243013657071,0.9772904097121299,1.0,0.996917250187167,0.996829171621086,0.997665917998855,0.9772904097121299,0.9252263374485596,0.775679012345679,1.0,0.9222222222222223,0.9644444444444444,0.9288888888888889,0.775679012345679
28,28,prompt_end,0.8176382221830762,0.4529146665492286,1.0,0.7895362663495838,0.8369665741841723,0.7349275553793985,0.4529146665492286,0.8110288065843622,0.4330864197530864,1.0,0.7574074074074075,0.8474074074074074,0.7966666666666667,0.4330864197530864
28,28,assistant_start,0.9951801451339038,0.9862450639303593,0.9992953714713524,0.9965649359228432,0.9970934073193288,0.996741093055005,0.9862450639303593,0.9812757201646091,0.9571604938271605,0.9875308641975309,1.0,0.9981481481481481,0.9981481481481481,0.9571604938271605
29,29,claim_answer_end,0.5252565288237108,0.5270474596673567,0.5203901880477386,0.5254987448804334,0.5247500770687453,0.5254987448804334,0.5203901880477386,0.6055555555555555,0.6585185185185185,0.49962962962962965,0.6055555555555556,0.6051851851851852,0.6066666666666667,0.49962962962962965
29,29,claim_end,0.8295117022161546,0.9978567548920304,0.492821596864403,0.8295459549918527,0.8295899942748932,0.8295019157088123,0.492821596864403,0.8268312757201646,0.990246913580247,0.49999999999999994,0.8274074074074074,0.825925925925926,0.8274074074074074,0.49999999999999994
29,29,context_end,0.8200824023918223,0.9814007427959073,0.49748976086669305,0.8205619412515964,0.8202536662703132,0.8195049984586251,0.49748976086669305,0.7932921810699589,0.94,0.4998765432098765,0.7922222222222222,0.7948148148148149,0.7925925925925925,0.4998765432098765
29,29,query_subject_end,0.9745550809099495,0.9236652427298484,1.0,0.988241511428194,0.9982824679614216,0.9666622627383625,0.9236652427298484,0.8966255144032922,0.6901234567901234,0.9998765432098766,0.895925925925926,0.9770370370370371,0.8885185185185186,0.6901234567901234
29,29,question_end,0.9968683176504554,0.9906049529513659,1.0,0.9981503501123001,0.9980182322631788,0.9972255251684502,0.9906049529513659,0.9172839506172838,0.7518518518518519,1.0,0.9159259259259259,0.9655555555555556,0.9099999999999999,0.7518518518518519
29,29,prompt_end,0.8341920993526226,0.5025762980578676,1.0,0.8410181882238957,0.8952305456467169,0.770423217510019,0.5025762980578676,0.8651028806584362,0.5964197530864198,0.9992592592592592,0.8607407407407408,0.932962962962963,0.888888888888889,0.5964197530864198
